time,value,status_quality_control,censor_reason,censor_limit
2025-06-09T13:05:22+0200,0.530,goedgekeurd,,
2025-06-09T14:05:22+0200,0.529,goedgekeurd,,
2025-06-09T15:05:22+0200,0.531,goedgekeurd,,
2025-06-09T16:05:23+0200,0.531,goedgekeurd,,
2025-06-09T17:05:22+0200,0.530,goedgekeurd,,
2025-06-09T18:05:23+0200,0.531,goedgekeurd,,
2025-06-09T19:05:23+0200,0.531,goedgekeurd,,
2025-06-09T20:05:23+0200,0.533,goedgekeurd,,
2025-06-09T21:05:22+0200,0.532,goedgekeurd,,
2025-06-09T22:05:22+0200,0.532,goedgekeurd,,
2025-06-09T23:05:22+0200,0.532,goedgekeurd,,
2025-06-10T00:05:22+0200,0.534,goedgekeurd,,
2025-06-10T01:05:23+0200,0.535,goedgekeurd,,
2025-06-10T02:05:23+0200,0.540,goedgekeurd,,
2025-06-10T03:05:23+0200,0.542,goedgekeurd,,
2025-06-10T04:05:24+0200,0.543,goedgekeurd,,
2025-06-10T05:05:23+0200,0.541,goedgekeurd,,
2025-06-10T06:05:23+0200,0.541,goedgekeurd,,
2025-06-10T07:05:23+0200,0.543,goedgekeurd,,
2025-06-10T08:05:23+0200,0.543,goedgekeurd,,
2025-06-10T09:05:23+0200,0.543,goedgekeurd,,
2025-06-10T10:05:24+0200,0.544,goedgekeurd,,
2025-06-10T11:05:24+0200,0.545,goedgekeurd,,
2025-06-10T12:05:24+0200,0.544,goedgekeurd,,
2025-06-10T13:05:24+0200,0.541,goedgekeurd,,
2025-06-10T14:05:24+0200,0.542,goedgekeurd,,
2025-06-10T15:05:24+0200,0.540,goedgekeurd,,
2025-06-10T16:05:24+0200,0.539,goedgekeurd,,
2025-06-10T17:05:24+0200,0.537,goedgekeurd,,
2025-06-10T18:05:24+0200,0.533,goedgekeurd,,
2025-06-10T19:05:24+0200,0.532,goedgekeurd,,
2025-06-10T20:05:25+0200,0.529,goedgekeurd,,
2025-06-10T21:05:25+0200,0.531,goedgekeurd,,
2025-06-10T22:05:25+0200,0.528,goedgekeurd,,
2025-06-10T23:05:25+0200,0.527,goedgekeurd,,
2025-06-11T00:05:25+0200,0.530,goedgekeurd,,
2025-06-11T01:05:25+0200,0.528,goedgekeurd,,
2025-06-11T02:05:25+0200,0.527,goedgekeurd,,
2025-06-11T03:05:25+0200,0.528,goedgekeurd,,
2025-06-11T04:05:25+0200,0.527,goedgekeurd,,
2025-06-11T05:05:25+0200,0.526,goedgekeurd,,
2025-06-11T06:05:25+0200,0.526,goedgekeurd,,
2025-06-11T07:05:25+0200,0.523,goedgekeurd,,
2025-06-11T08:05:25+0200,0.525,goedgekeurd,,
2025-06-11T09:05:25+0200,0.523,goedgekeurd,,
2025-06-11T10:05:25+0200,0.525,goedgekeurd,,
2025-06-11T11:05:25+0200,0.525,goedgekeurd,,
2025-06-11T12:05:25+0200,0.529,goedgekeurd,,
2025-06-11T13:05:25+0200,0.528,goedgekeurd,,
2025-06-11T14:05:25+0200,0.523,goedgekeurd,,
2025-06-11T15:05:25+0200,0.528,goedgekeurd,,
2025-06-11T16:05:25+0200,0.528,goedgekeurd,,
2025-06-11T17:05:25+0200,0.530,goedgekeurd,,
2025-06-11T18:05:25+0200,0.534,goedgekeurd,,
2025-06-11T19:05:25+0200,0.531,goedgekeurd,,
2025-06-11T20:05:25+0200,0.531,goedgekeurd,,
2025-06-11T21:05:25+0200,0.532,goedgekeurd,,
2025-06-11T22:05:25+0200,0.531,goedgekeurd,,
2025-06-11T23:05:25+0200,0.529,goedgekeurd,,
2025-06-12T00:05:25+0200,0.534,goedgekeurd,,
2025-06-12T01:05:25+0200,0.531,goedgekeurd,,
2025-06-12T02:05:25+0200,0.533,goedgekeurd,,
2025-06-12T03:05:25+0200,0.529,goedgekeurd,,
2025-06-12T04:05:25+0200,0.530,goedgekeurd,,
2025-06-12T05:05:25+0200,0.531,goedgekeurd,,
2025-06-12T06:05:25+0200,0.532,goedgekeurd,,
2025-06-12T07:05:25+0200,0.534,goedgekeurd,,
2025-06-12T08:05:25+0200,0.537,goedgekeurd,,
2025-06-12T09:05:25+0200,0.540,goedgekeurd,,
2025-06-12T10:05:25+0200,0.538,goedgekeurd,,
2025-06-12T11:05:25+0200,0.543,goedgekeurd,,
2025-06-12T12:05:29+0200,0.544,goedgekeurd,,
2025-06-12T13:05:29+0200,0.549,goedgekeurd,,
2025-06-12T14:05:29+0200,0.546,goedgekeurd,,
2025-06-12T15:05:29+0200,0.543,goedgekeurd,,
2025-06-12T16:05:28+0200,0.546,goedgekeurd,,
2025-06-12T17:05:29+0200,0.545,goedgekeurd,,
2025-06-12T18:05:29+0200,0.543,goedgekeurd,,
2025-06-12T19:05:27+0200,0.540,goedgekeurd,,
2025-06-12T20:05:27+0200,0.541,goedgekeurd,,
2025-06-12T21:05:28+0200,0.536,goedgekeurd,,
2025-06-12T22:05:28+0200,0.536,goedgekeurd,,
2025-06-12T23:05:28+0200,0.533,goedgekeurd,,
2025-06-13T00:05:28+0200,0.532,goedgekeurd,,
2025-06-13T01:05:28+0200,0.531,goedgekeurd,,
2025-06-13T02:05:27+0200,0.534,goedgekeurd,,
2025-06-13T03:05:27+0200,0.530,goedgekeurd,,
2025-06-13T04:05:28+0200,0.529,goedgekeurd,,
2025-06-13T05:05:28+0200,0.534,goedgekeurd,,
2025-06-13T06:05:28+0200,0.531,goedgekeurd,,
2025-06-13T07:05:28+0200,0.532,goedgekeurd,,
2025-06-13T08:05:29+0200,0.529,goedgekeurd,,
2025-06-13T09:05:29+0200,0.529,goedgekeurd,,
2025-06-13T10:05:29+0200,0.527,goedgekeurd,,
2025-06-13T11:05:28+0200,0.526,goedgekeurd,,
2025-06-13T12:05:28+0200,0.527,goedgekeurd,,
2025-06-13T13:05:28+0200,0.526,goedgekeurd,,
2025-06-13T14:05:28+0200,0.527,goedgekeurd,,
2025-06-13T15:05:28+0200,0.532,goedgekeurd,,
2025-06-13T16:05:29+0200,0.531,goedgekeurd,,
2025-06-13T17:05:29+0200,0.530,goedgekeurd,,
2025-06-13T18:05:29+0200,0.534,goedgekeurd,,
2025-06-13T19:05:29+0200,0.536,goedgekeurd,,
2025-06-13T20:05:29+0200,0.536,goedgekeurd,,
2025-06-13T21:05:29+0200,0.536,goedgekeurd,,
2025-06-13T22:05:29+0200,0.531,goedgekeurd,,
2025-06-13T23:05:29+0200,0.533,goedgekeurd,,
2025-06-14T00:05:29+0200,0.532,goedgekeurd,,
2025-06-14T01:05:31+0200,0.532,goedgekeurd,,
2025-06-14T02:05:30+0200,0.534,goedgekeurd,,
2025-06-14T03:05:31+0200,0.531,goedgekeurd,,
2025-06-14T04:05:30+0200,0.529,goedgekeurd,,
2025-06-14T05:05:31+0200,0.526,goedgekeurd,,
2025-06-14T06:05:31+0200,0.528,goedgekeurd,,
2025-06-14T07:05:31+0200,0.534,goedgekeurd,,
2025-06-14T08:05:31+0200,0.534,goedgekeurd,,
2025-06-14T09:05:31+0200,0.532,goedgekeurd,,
2025-06-14T10:05:31+0200,0.533,goedgekeurd,,
2025-06-14T11:05:31+0200,0.536,goedgekeurd,,
2025-06-14T12:05:31+0200,0.531,goedgekeurd,,
2025-06-14T13:05:31+0200,0.532,goedgekeurd,,
2025-06-14T14:05:32+0200,0.531,goedgekeurd,,
2025-06-14T15:05:31+0200,0.529,goedgekeurd,,
2025-06-14T16:05:31+0200,0.528,goedgekeurd,,
2025-06-14T17:05:31+0200,0.527,goedgekeurd,,
2025-06-14T18:05:32+0200,0.524,goedgekeurd,,
2025-06-14T19:05:32+0200,0.527,goedgekeurd,,
2025-06-14T20:05:32+0200,0.528,goedgekeurd,,
2025-06-14T21:05:32+0200,0.530,goedgekeurd,,
2025-06-14T22:05:32+0200,0.527,goedgekeurd,,
2025-06-14T23:05:33+0200,0.522,goedgekeurd,,
2025-06-15T00:05:33+0200,0.521,goedgekeurd,,
2025-06-15T01:05:32+0200,0.527,goedgekeurd,,
2025-06-15T02:05:33+0200,0.526,goedgekeurd,,
2025-06-15T03:05:33+0200,0.522,goedgekeurd,,
2025-06-15T04:05:33+0200,0.523,goedgekeurd,,
2025-06-15T05:05:33+0200,0.524,goedgekeurd,,
2025-06-15T06:05:33+0200,0.525,goedgekeurd,,
2025-06-15T07:05:33+0200,0.523,goedgekeurd,,
2025-06-15T08:05:33+0200,0.525,goedgekeurd,,
2025-06-15T09:05:33+0200,0.525,goedgekeurd,,
2025-06-15T10:05:33+0200,0.523,goedgekeurd,,
2025-06-15T11:05:33+0200,0.526,goedgekeurd,,
2025-06-15T12:05:33+0200,0.522,goedgekeurd,,
2025-06-15T13:05:34+0200,0.522,goedgekeurd,,
2025-06-15T14:05:34+0200,0.524,goedgekeurd,,
2025-06-15T15:05:34+0200,0.519,goedgekeurd,,
2025-06-15T16:05:33+0200,0.524,goedgekeurd,,
2025-06-15T17:05:33+0200,0.523,goedgekeurd,,
2025-06-15T18:05:33+0200,0.523,goedgekeurd,,
2025-06-15T19:05:34+0200,0.522,goedgekeurd,,
2025-06-15T20:05:34+0200,0.520,goedgekeurd,,
2025-06-15T21:05:33+0200,0.515,goedgekeurd,,
2025-06-15T22:05:33+0200,0.512,goedgekeurd,,
2025-06-15T23:05:34+0200,0.512,goedgekeurd,,
2025-06-16T00:05:34+0200,0.511,goedgekeurd,,
2025-06-16T01:05:34+0200,0.514,goedgekeurd,,
2025-06-16T02:05:34+0200,0.513,goedgekeurd,,
2025-06-16T03:05:35+0200,0.517,goedgekeurd,,
2025-06-16T04:05:35+0200,0.516,goedgekeurd,,
2025-06-16T05:05:34+0200,0.518,goedgekeurd,,
2025-06-16T06:05:34+0200,0.521,goedgekeurd,,
2025-06-16T07:05:35+0200,0.518,goedgekeurd,,
2025-06-16T08:05:35+0200,0.519,goedgekeurd,,
2025-06-16T09:05:35+0200,0.522,goedgekeurd,,
2025-06-16T10:05:35+0200,0.520,goedgekeurd,,
2025-06-16T11:05:34+0200,0.520,goedgekeurd,,
2025-06-16T12:05:35+0200,0.520,goedgekeurd,,
2025-06-16T13:05:35+0200,0.520,goedgekeurd,,
2025-06-16T14:05:35+0200,0.519,goedgekeurd,,
2025-06-16T15:05:35+0200,0.518,goedgekeurd,,
2025-06-16T16:05:36+0200,0.520,goedgekeurd,,
2025-06-16T17:05:36+0200,0.523,goedgekeurd,,
2025-06-16T18:05:36+0200,0.521,goedgekeurd,,
2025-06-16T19:05:36+0200,0.523,goedgekeurd,,
2025-06-16T20:05:36+0200,0.523,goedgekeurd,,
2025-06-16T21:05:36+0200,0.524,goedgekeurd,,
2025-06-16T22:05:36+0200,0.522,goedgekeurd,,
2025-06-16T23:05:36+0200,0.521,goedgekeurd,,
2025-06-17T00:05:35+0200,0.520,goedgekeurd,,
2025-06-17T01:05:36+0200,0.520,goedgekeurd,,
2025-06-17T02:05:36+0200,0.522,goedgekeurd,,
2025-06-17T03:05:36+0200,0.523,goedgekeurd,,
2025-06-17T04:05:36+0200,0.522,goedgekeurd,,
2025-06-17T05:05:36+0200,0.522,goedgekeurd,,
2025-06-17T06:05:36+0200,0.522,goedgekeurd,,
2025-06-17T07:05:36+0200,0.522,goedgekeurd,,
2025-06-17T08:05:36+0200,0.524,goedgekeurd,,
2025-06-17T09:05:37+0200,0.525,goedgekeurd,,
2025-06-17T10:05:36+0200,0.521,goedgekeurd,,
2025-06-17T11:05:36+0200,0.524,goedgekeurd,,
2025-06-17T12:05:37+0200,0.525,goedgekeurd,,
2025-06-17T13:05:37+0200,0.525,goedgekeurd,,
2025-06-17T14:05:37+0200,0.528,goedgekeurd,,
2025-06-17T15:05:37+0200,0.523,goedgekeurd,,
2025-06-17T16:05:38+0200,0.524,goedgekeurd,,
2025-06-17T17:05:37+0200,0.526,goedgekeurd,,
2025-06-17T18:05:37+0200,0.525,goedgekeurd,,
2025-06-17T19:05:37+0200,0.525,goedgekeurd,,
2025-06-17T20:05:37+0200,0.527,goedgekeurd,,
2025-06-17T21:05:38+0200,0.529,goedgekeurd,,
2025-06-17T22:05:37+0200,0.532,goedgekeurd,,
2025-06-17T23:05:37+0200,0.526,goedgekeurd,,
2025-06-18T00:05:37+0200,0.528,goedgekeurd,,
2025-06-18T01:05:37+0200,0.525,goedgekeurd,,
2025-06-18T02:05:38+0200,0.526,goedgekeurd,,
2025-06-18T03:05:38+0200,0.526,goedgekeurd,,
2025-06-18T04:05:38+0200,0.524,goedgekeurd,,
2025-06-18T05:05:38+0200,0.521,goedgekeurd,,
2025-06-18T06:05:38+0200,0.522,goedgekeurd,,
2025-06-18T07:05:38+0200,0.524,goedgekeurd,,
2025-06-18T08:05:38+0200,0.523,goedgekeurd,,
2025-06-18T09:05:38+0200,0.524,goedgekeurd,,
2025-06-18T10:05:39+0200,0.524,goedgekeurd,,
2025-06-18T11:05:38+0200,0.522,goedgekeurd,,
2025-06-18T12:05:38+0200,0.526,goedgekeurd,,
2025-06-18T13:05:38+0200,0.522,goedgekeurd,,
2025-06-18T14:05:38+0200,0.523,goedgekeurd,,
2025-06-18T15:05:39+0200,0.522,goedgekeurd,,
2025-06-18T16:05:39+0200,0.522,goedgekeurd,,
2025-06-18T17:05:39+0200,0.525,goedgekeurd,,
2025-06-18T18:05:39+0200,0.523,goedgekeurd,,
2025-06-18T19:05:39+0200,0.523,goedgekeurd,,
2025-06-18T20:05:39+0200,0.525,goedgekeurd,,
2025-06-18T21:05:39+0200,0.523,goedgekeurd,,
2025-06-18T22:05:39+0200,0.520,goedgekeurd,,
2025-06-18T23:05:39+0200,0.520,goedgekeurd,,
2025-06-19T00:05:39+0200,0.517,goedgekeurd,,
2025-06-19T01:05:39+0200,0.513,goedgekeurd,,
2025-06-19T02:05:39+0200,0.515,goedgekeurd,,
2025-06-19T03:05:39+0200,0.516,goedgekeurd,,
2025-06-19T04:05:40+0200,0.518,goedgekeurd,,
2025-06-19T05:05:40+0200,0.517,goedgekeurd,,
2025-06-19T06:05:40+0200,0.517,goedgekeurd,,
2025-06-19T07:05:40+0200,0.514,goedgekeurd,,
2025-06-19T08:05:40+0200,0.513,goedgekeurd,,
2025-06-19T09:05:40+0200,0.514,goedgekeurd,,
2025-06-19T10:05:40+0200,0.515,goedgekeurd,,
2025-06-19T11:05:41+0200,0.515,goedgekeurd,,
2025-06-19T12:05:40+0200,0.515,goedgekeurd,,
2025-06-19T13:05:40+0200,0.516,goedgekeurd,,
2025-06-19T14:05:40+0200,0.515,goedgekeurd,,
2025-06-19T15:05:40+0200,0.516,goedgekeurd,,
2025-06-19T16:05:40+0200,0.516,goedgekeurd,,
2025-06-19T17:05:40+0200,0.516,goedgekeurd,,
2025-06-19T18:05:40+0200,0.516,goedgekeurd,,
2025-06-19T19:05:40+0200,0.516,goedgekeurd,,
2025-06-19T20:05:41+0200,0.514,goedgekeurd,,
2025-06-19T21:05:41+0200,0.520,goedgekeurd,,
2025-06-19T22:05:41+0200,0.521,goedgekeurd,,
2025-06-19T23:05:41+0200,0.520,goedgekeurd,,
2025-06-20T00:05:41+0200,0.520,goedgekeurd,,
2025-06-20T01:05:42+0200,0.520,goedgekeurd,,
2025-06-20T02:05:41+0200,0.520,goedgekeurd,,
2025-06-20T03:05:42+0200,0.520,goedgekeurd,,
2025-06-20T04:05:41+0200,0.521,goedgekeurd,,
2025-06-20T05:05:41+0200,0.523,goedgekeurd,,
2025-06-20T06:05:41+0200,0.521,goedgekeurd,,
2025-06-20T07:05:42+0200,0.522,goedgekeurd,,
2025-06-20T08:05:42+0200,0.523,goedgekeurd,,
